location_id,date,rain_mm_sum,rain_mm_max_hourly,precip_mm_sum,soil_moisture_28_100cm_mean,soil_moisture_100_255cm_mean,temp_c_mean,wind_speed_mean,wind_speed_max,soil_temp_deep_mean,wet_hours,latitude,longitude,elevation,rain_cum_3d,rainy_days_3d,rain_cum_7d,rainy_days_7d,rain_cum_15d,rainy_days_15d,rain_cum_30d,rainy_days_30d,soil_moisture_28_100cm_chg_3d,soil_moisture_100_255cm_chg_3d,rain_intensity_ratio,wind_rain_interaction,soil_temp_deep_chg_3d,month,is_monsoon,location_id_encoded,label,label_source
25.69N_94.11E,2016-10-03,3.9000000000000004,1.1,3.9000000000000004,0.4572083333333334,0.5099166666666667,20.9875,3.3833333333333333,6.1,20.6,7,25.694199,94.11317,1420.0,7.4999999999999964,2.0,38.1,6.0,133.6,14.0,369.0,29.0,-0.012999999999999956,-0.002666666666666595,0.7165354330708662,23.79,0.0,10,0,0,0,real_records
25.69N_94.11E,2016-10-04,14.3,3.6,14.3,0.4535416666666667,0.509,20.6375,3.6458333333333335,5.4,20.6,9,25.694199,94.11317,1420.0,21.099999999999998,3.0,47.0,6.0,128.5,14.0,352.3,29.0,-0.012708333333333377,-0.0027083333333333126,2.129787234042553,77.22000000000001,0.0,10,0,0,0,real_records
25.69N_94.11E,2016-10-05,6.1,4.5,6.1,0.4526666666666667,0.5080833333333333,20.4375,3.3791666666666664,6.1,20.658333333333335,4,25.694199,94.11317,1420.0,24.299999999999997,3.0,39.300000000000004,6.0,118.4,14.0,333.8,29.0,-0.0091666666666666,-0.00275000000000003,1.0865139949109412,37.209999999999994,0.05833333333333357,10,0,0,0,real_records
25.69N_94.11E,2016-10-06,9.7,3.8,9.7,0.4503333333333333,0.50725,20.420833333333334,3.0875,5.1,20.7,8,25.694199,94.11317,1420.0,30.099999999999994,3.0,39.7,6.0,121.9,14.0,322.29999999999995,29.0,-0.0068750000000000755,-0.002666666666666706,1.7103274559193953,49.46999999999999,0.09999999999999787,10,0,0,0,real_records
25.69N_94.11E,2016-10-07,17.1,4.7,17.1,0.45175000000000004,0.5065833333333333,20.120833333333334,3.3708333333333336,5.6,20.7,16,25.694199,94.11317,1420.0,32.89999999999999,3.0,54.7,6.0,132.20000000000002,14.0,318.5,29.0,-0.0017916666666666359,-0.0024166666666667336,2.1882998171846437,95.76,0.09999999999999787,10,0,0,0,real_records
25.69N_94.11E,2016-10-08,6.4,2.0,6.4,0.46745833333333336,0.506,19.654166666666665,3.4166666666666665,6.9,20.7,9,25.694199,94.11317,1420.0,33.199999999999996,3.0,60.400000000000006,7.0,119.7,14.0,316.90000000000003,29.0,0.014791666666666647,-0.002083333333333326,0.7417218543046357,44.160000000000004,0.0416666666666643,10,0,0,0,real_records
25.69N_94.11E,2016-10-09,17.5,6.1,17.5,0.47529166666666667,0.5056666666666666,19.533333333333335,3.3791666666666664,6.8,20.7,8,25.694199,94.11317,1420.0,41.0,3.0,75.0,7.0,124.9,14.0,322.9,29.0,0.02495833333333336,-0.001583333333333381,1.6333333333333335,119.0,0.0,10,0,0,0,real_records
25.69N_94.11E,2016-10-10,29.5,4.0,29.5,0.48133333333333334,0.505,19.9,3.2916666666666665,5.6,20.7,16,25.694199,94.11317,1420.0,53.4,3.0,100.60000000000001,7.0,146.10000000000002,14.0,339.9,29.0,0.029583333333333295,-0.00158333333333327,2.052683896620278,165.2,0.0,10,0,0,0,real_records
25.69N_94.11E,2016-10-11,25.5,4.3,25.5,0.5085833333333333,0.50825,19.379166666666666,3.845833333333333,6.4,20.7,12,25.694199,94.11317,1420.0,72.5,3.0,111.8,7.0,164.2,14.0,356.5,29.0,0.04112499999999991,0.0022499999999999742,1.5966010733452594,163.20000000000002,0.0,10,0,0,0,real_records
25.69N_94.11E,2016-10-12,9.9,1.4,9.9,0.50825,0.511,18.89166666666667,4.033333333333333,5.5,20.7,15,25.694199,94.11317,1420.0,64.9,3.0,115.60000000000001,7.0,168.7,14.0,356.4,29.0,0.03295833333333331,0.005333333333333412,0.5994809688581314,54.45,0.0,10,0,0,0,real_records
